idx,reduced_embeddings
301,"[0.0, 4.2147722244262695, 0.0, 0.0, 2.13509202003479, 3.0106821060180664, 1.9130544662475586, 0.0, 2.9710474014282227, 1.4667377471923828, 0.0, 0.0, 0.03431569039821625, 0.0, 1.4919631481170654, 1.467378854751587, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7709999084472656, 0.0, 0.0, 0.0, 0.0, 0.8842610716819763, 0.0, 0.0, 0.0, 2.6441001892089844, 0.0, 3.2415876388549805, 0.0, 3.8721470832824707, 0.0, 3.6296167373657227, 0.0, 0.0, 0.0, 3.0753962993621826, 4.775506019592285, 0.0, 2.5713603496551514, 0.0, 0.0, 0.3806217908859253, 0.0, 0.5175931453704834, 0.0, 0.0, 2.216543197631836, 0.0, 0.0, 0.0, 0.0, 0.0, 4.170891284942627, 0.0, 0.0, 0.0, 0.12435957044363022, 1.5220232009887695, 0.8006430864334106]"
372,"[0.0, 4.388190269470215, 0.0, 0.0, 2.2616939544677734, 3.1586971282958984, 1.8807437419891357, 0.0, 3.029229164123535, 1.5630474090576172, 0.0, 0.0, 0.14060690999031067, 0.0, 1.6035346984863281, 1.5519927740097046, 0.0, 0.0, 0.0, 0.0, 0.0, 1.827150821685791, 0.0, 0.0, 0.0, 0.0, 0.902719259262085, 0.0, 0.0, 0.0, 2.8067049980163574, 0.0, 3.380338668823242, 0.0, 4.01735258102417, 0.0, 3.7529401779174805, 0.0, 0.0, 0.0, 3.1860177516937256, 4.9813642501831055, 0.0, 2.5392136573791504, 0.0, 0.0, 0.4305567741394043, 0.0, 0.6629175543785095, 0.0, 0.0, 2.3789687156677246, 0.0, 0.0, 0.0, 0.0, 0.0, 4.358231544494629, 0.0, 0.0, 0.0, 0.136014923453331, 1.6965830326080322, 0.810705840587616]"
21,"[0.0, 4.4858198165893555, 0.0, 0.0, 2.3516640663146973, 3.0555243492126465, 2.0182223320007324, 0.0, 3.1781508922576904, 1.544052004814148, 0.0, 0.0, 0.15115714073181152, 0.0, 1.627144694328308, 1.6054414510726929, 0.0, 0.0, 0.0, 0.0, 0.0, 1.878255844116211, 0.0, 0.0, 0.0, 0.0, 0.8508747816085815, 0.0, 0.0, 0.0, 2.820758104324341, 0.0, 3.473249912261963, 0.0, 4.136754989624023, 0.0, 3.865248203277588, 0.0, 0.0, 0.0, 3.1505441665649414, 5.173215866088867, 0.0, 2.6374878883361816, 0.0, 0.0, 0.39578956365585327, 0.0, 0.7749993801116943, 0.0, 0.0, 2.508561372756958, 0.0, 0.0, 0.0, 0.0, 0.0, 4.444820404052734, 0.0, 0.0, 0.0, 0.07621481269598007, 1.6896898746490479, 0.9198428988456726]"
539,"[0.0, 4.418124198913574, 0.0, 0.0, 2.426107406616211, 2.8366594314575195, 2.0477454662323, 0.0, 3.0380992889404297, 1.5109436511993408, 0.0, 0.0, 0.09738083183765411, 0.0, 1.6794735193252563, 1.7582041025161743, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0080533027648926, 0.0, 0.0, 0.0, 0.0, 0.7476465106010437, 0.0, 0.0, 0.0, 2.7381958961486816, 0.0, 3.6338391304016113, 0.0, 4.240058898925781, 0.0, 3.9511194229125977, 0.0, 0.0, 0.0, 3.1942999362945557, 5.086754322052002, 0.0, 2.611191749572754, 0.0, 0.0, 0.40026044845581055, 0.0, 0.7966261506080627, 0.0, 0.0, 2.478933095932007, 0.0, 0.0, 0.0, 0.0, 0.0, 4.300540447235107, 0.0, 0.0, 0.0, 0.13311831653118134, 1.662872552871704, 0.800959587097168]"
339,"[0.0, 4.320146560668945, 0.0, 0.0, 2.1419992446899414, 2.7168211936950684, 1.913010835647583, 0.0, 2.969054937362671, 1.3689243793487549, 0.0, 0.0, 0.07819563150405884, 0.0, 1.5439050197601318, 1.6135509014129639, 0.0, 0.0, 0.0, 0.0, 0.0, 1.848736047744751, 0.0, 0.0, 0.0, 0.0, 0.7966922521591187, 0.0, 0.0, 0.0, 2.6122255325317383, 0.0, 3.215456008911133, 0.0, 3.9442100524902344, 0.0, 3.7466530799865723, 0.0, 0.0, 0.0, 3.0162086486816406, 4.901431083679199, 0.0, 2.456603527069092, 0.0, 0.0, 0.3234112858772278, 0.0, 0.7306545972824097, 0.0, 0.0, 2.366119861602783, 0.0, 0.0, 0.0, 0.0, 0.0, 4.063623428344727, 0.0, 0.0, 0.0, 0.08133406192064285, 1.576951265335083, 0.8065057992935181]"
648,"[0.0, 4.4427289962768555, 0.0, 0.0, 2.449260950088501, 2.798929452896118, 2.0326316356658936, 0.0, 2.9986071586608887, 1.4684662818908691, 0.0, 0.0, 0.18041957914829254, 0.0, 1.764214038848877, 1.751529335975647, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8947961330413818, 0.0, 0.0, 0.0, 0.0, 0.7261983156204224, 0.0, 0.0, 0.0, 2.652533531188965, 0.0, 3.602910041809082, 0.0, 4.254181861877441, 0.0, 3.8888134956359863, 0.0, 0.0, 0.0, 3.0470926761627197, 5.066716194152832, 0.0, 2.4959678649902344, 0.0, 0.0, 0.4221334755420685, 0.0, 0.9105319976806641, 0.0, 0.0, 2.552731990814209, 0.0, 0.0, 0.0, 0.0, 0.0, 4.234564304351807, 0.0, 0.0, 0.0, 0.11212877184152603, 1.7452020645141602, 0.786052405834198]"
811,"[0.0, 4.336052894592285, 0.0, 0.0, 2.424759864807129, 2.8023016452789307, 2.0007030963897705, 0.0, 2.9567527770996094, 1.5022828578948975, 0.0, 0.0, 0.08352124691009521, 0.0, 1.6556198596954346, 1.7452507019042969, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0120797157287598, 0.0, 0.0, 0.0, 0.0, 0.7443382740020752, 0.0, 0.0, 0.0, 2.7116639614105225, 0.0, 3.5945067405700684, 0.0, 4.171755313873291, 0.0, 3.875772476196289, 0.0, 0.0, 0.0, 3.181584358215332, 4.998236179351807, 0.0, 2.5679872035980225, 0.0, 0.0, 0.43013954162597656, 0.0, 0.764225959777832, 0.0, 0.0, 2.441279411315918, 0.0, 0.0, 0.0, 0.0, 0.0, 4.212368011474609, 0.0, 0.0, 0.0, 0.15962934494018555, 1.6296122074127197, 0.7800060510635376]"
253,"[0.0, 4.28993558883667, 0.0, 0.0, 2.2538301944732666, 2.813464403152466, 1.9088832139968872, 0.0, 3.0117368698120117, 1.36481773853302, 0.0, 0.0, 0.10397446155548096, 0.0, 1.4631812572479248, 1.59126877784729, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9098633527755737, 0.0, 0.0, 0.0, 0.0, 0.8121862411499023, 0.0, 0.0, 0.0, 2.7107739448547363, 0.0, 3.29368257522583, 0.0, 3.8618271350860596, 0.0, 3.8664989471435547, 0.0, 0.0, 0.0, 3.0372886657714844, 5.055835723876953, 0.0, 2.4537787437438965, 0.0, 0.0, 0.2827731668949127, 0.0, 0.6626226902008057, 0.0, 0.0, 2.3543384075164795, 0.0, 0.0, 0.0, 0.0, 0.0, 4.138634204864502, 0.0, 0.0, 0.0, 0.09860557317733765, 1.4838982820510864, 0.8936428427696228]"
490,"[0.0, 4.396873950958252, 0.0, 0.0, 2.260059356689453, 3.0499069690704346, 1.908543586730957, 0.0, 3.0894501209259033, 1.538239598274231, 0.0, 0.0, 0.10241088271141052, 0.0, 1.5998985767364502, 1.592551589012146, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8496437072753906, 0.0, 0.0, 0.0, 0.0, 0.8653886318206787, 0.0, 0.0, 0.0, 2.788655996322632, 0.0, 3.393885612487793, 0.0, 4.008195400238037, 0.0, 3.8038697242736816, 0.0, 0.0, 0.0, 3.1946768760681152, 5.006780624389648, 0.0, 2.6041529178619385, 0.0, 0.0, 0.3989107012748718, 0.0, 0.7376654744148254, 0.0, 0.0, 2.46818208694458, 0.0, 0.0, 0.0, 0.0, 0.0, 4.345632553100586, 0.0, 0.0, 0.0, 0.12242688238620758, 1.6687262058258057, 0.8673997521400452]"
798,"[0.0, 4.256969451904297, 0.0, 0.0, 2.284874439239502, 2.9722838401794434, 1.8995708227157593, 0.0, 2.983544111251831, 1.4140807390213013, 0.0, 0.0, 0.014971643686294556, 0.0, 1.5108397006988525, 1.538201928138733, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8000985383987427, 0.0, 0.0, 0.0, 0.0, 0.842093825340271, 0.0, 0.0, 0.0, 2.631430149078369, 0.0, 3.3319249153137207, 0.0, 3.9199557304382324, 0.0, 3.7197365760803223, 0.0, 0.0, 0.0, 3.09663724899292, 4.8748555183410645, 0.0, 2.555272340774536, 0.0, 0.0, 0.3986184000968933, 0.0, 0.6012827754020691, 0.0, 0.0, 2.3035173416137695, 0.0, 0.0, 0.0, 0.0, 0.0, 4.173468589782715, 0.0, 0.0, 0.0, 0.13372474908828735, 1.5661466121673584, 0.8026155233383179]"
421,"[0.0, 4.298340797424316, 0.0, 0.0, 2.4232587814331055, 2.854738712310791, 1.9488590955734253, 0.0, 2.9758405685424805, 1.4184014797210693, 0.0, 0.0, 0.17999659478664398, 0.0, 1.6660151481628418, 1.6334856748580933, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8470194339752197, 0.0, 0.0, 0.0, 0.0, 0.7488437294960022, 0.0, 0.0, 0.0, 2.5941529273986816, 0.0, 3.5170235633850098, 0.0, 4.107604503631592, 0.0, 3.840315341949463, 0.0, 0.0, 0.0, 2.996337652206421, 4.967446804046631, 0.0, 2.422762870788574, 0.0, 0.0, 0.3709443211555481, 0.0, 0.8191013336181641, 0.0, 0.0, 2.4461777210235596, 0.0, 0.0, 0.0, 0.0, 0.0, 4.162577152252197, 0.0, 0.0, 0.0, 0.13871359825134277, 1.6633262634277344, 0.7629188299179077]"
118,"[0.0, 4.314897537231445, 0.0, 0.0, 2.3537864685058594, 2.7753052711486816, 1.9615037441253662, 0.0, 2.9627957344055176, 1.3832374811172485, 0.0, 0.0, 0.15027916431427002, 0.0, 1.6526689529418945, 1.6530355215072632, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8035483360290527, 0.0, 0.0, 0.0, 0.0, 0.7682442665100098, 0.0, 0.0, 0.0, 2.5346274375915527, 0.0, 3.412689208984375, 0.0, 4.070963382720947, 0.0, 3.7641525268554688, 0.0, 0.0, 0.0, 2.9303627014160156, 4.870377540588379, 0.0, 2.4389474391937256, 0.0, 0.0, 0.38856494426727295, 0.0, 0.8552542328834534, 0.0, 0.0, 2.402071952819824, 0.0, 0.0, 0.0, 0.0, 0.0, 4.106233596801758, 0.0, 0.0, 0.0, 0.13112977147102356, 1.6748160123825073, 0.7867710590362549]"
238,"[0.0, 4.317508697509766, 0.0, 0.0, 2.2136688232421875, 2.944020986557007, 2.0346932411193848, 0.0, 3.0830576419830322, 1.4555453062057495, 0.0, 0.0, 0.12865100800991058, 0.0, 1.6165839433670044, 1.5443918704986572, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8495336771011353, 0.0, 0.0, 0.0, 0.0, 0.8036361932754517, 0.0, 0.0, 0.0, 2.676260232925415, 0.0, 3.4015941619873047, 0.0, 4.029565811157227, 0.0, 3.7534446716308594, 0.0, 0.0, 0.0, 3.082676649093628, 4.963565826416016, 0.0, 2.5133562088012695, 0.0, 0.0, 0.38242799043655396, 0.0, 0.7677984237670898, 0.0, 0.0, 2.4127941131591797, 0.0, 0.0, 0.0, 0.0, 0.0, 4.285591125488281, 0.0, 0.0, 0.0, 0.04397796094417572, 1.610491394996643, 0.8459796905517578]"
397,"[0.0, 4.172194957733154, 0.0, 0.0, 2.388103485107422, 2.6791791915893555, 1.9382356405258179, 0.0, 2.8086395263671875, 1.3787131309509277, 0.0, 0.0, 0.13446438312530518, 0.0, 1.5913059711456299, 1.6546884775161743, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8648009300231934, 0.0, 0.0, 0.0, 0.0, 0.7126502394676208, 0.0, 0.0, 0.0, 2.530280113220215, 0.0, 3.4311084747314453, 0.0, 3.986574411392212, 0.0, 3.7656359672546387, 0.0, 0.0, 0.0, 2.9160118103027344, 4.785693645477295, 0.0, 2.381768226623535, 0.0, 0.0, 0.3946452736854553, 0.0, 0.7556724548339844, 0.0, 0.0, 2.2914092540740967, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9543933868408203, 0.0, 0.0, 0.0, 0.1838911920785904, 1.5669283866882324, 0.7410309910774231]"
568,"[0.0, 4.378063678741455, 0.0, 0.0, 2.3865747451782227, 2.949068069458008, 1.97149658203125, 0.0, 3.0509161949157715, 1.463285207748413, 0.0, 0.0, 0.057213425636291504, 0.0, 1.6956992149353027, 1.646747350692749, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8998504877090454, 0.0, 0.0, 0.0, 0.0, 0.8330400586128235, 0.0, 0.0, 0.0, 2.631540060043335, 0.0, 3.5035784244537354, 0.0, 4.15455961227417, 0.0, 3.839609146118164, 0.0, 0.0, 0.0, 3.18137264251709, 4.931229114532471, 0.0, 2.5916244983673096, 0.0, 0.0, 0.46526896953582764, 0.0, 0.8013913631439209, 0.0, 0.0, 2.454120397567749, 0.0, 0.0, 0.0, 0.0, 0.0, 4.298283576965332, 0.0, 0.0, 0.0, 0.19307288527488708, 1.731802225112915, 0.7475878000259399]"
511,"[0.0, 4.256249904632568, 0.0, 0.0, 2.2595701217651367, 2.7996718883514404, 1.8353352546691895, 0.0, 3.009232759475708, 1.3579223155975342, 0.0, 0.0, 0.012354403734207153, 0.0, 1.4869308471679688, 1.570672869682312, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8737560510635376, 0.0, 0.0, 0.0, 0.0, 0.8314191102981567, 0.0, 0.0, 0.0, 2.673835039138794, 0.0, 3.266270160675049, 0.0, 3.8086719512939453, 0.0, 3.8252782821655273, 0.0, 0.0, 0.0, 3.1194887161254883, 4.9903154373168945, 0.0, 2.4702024459838867, 0.0, 0.0, 0.327520489692688, 0.0, 0.6431768536567688, 0.0, 0.0, 2.3821446895599365, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1151533126831055, 0.0, 0.0, 0.0, 0.12104260921478271, 1.494598627090454, 0.8932660818099976]"
616,"[0.0, 4.187185764312744, 0.0, 0.0, 2.210763454437256, 2.8877179622650146, 1.8168121576309204, 0.0, 2.9228286743164062, 1.4141358137130737, 0.0, 0.0, 0.08617231249809265, 0.0, 1.5153477191925049, 1.5220173597335815, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7312191724777222, 0.0, 0.0, 0.0, 0.0, 0.8232865333557129, 0.0, 0.0, 0.0, 2.614424705505371, 0.0, 3.2224621772766113, 0.0, 3.841918706893921, 0.0, 3.626617431640625, 0.0, 0.0, 0.0, 3.0144710540771484, 4.821712970733643, 0.0, 2.443164348602295, 0.0, 0.0, 0.3762510120868683, 0.0, 0.6309822797775269, 0.0, 0.0, 2.283841133117676, 0.0, 0.0, 0.0, 0.0, 0.0, 4.078949928283691, 0.0, 0.0, 0.0, 0.13146939873695374, 1.5586367845535278, 0.810728907585144]"
480,"[0.0, 4.365398406982422, 0.0, 0.0, 2.3292016983032227, 2.81710147857666, 1.9415042400360107, 0.0, 3.060741901397705, 1.4392106533050537, 0.0, 0.0, 0.11420127749443054, 0.0, 1.6919111013412476, 1.6761709451675415, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9103443622589111, 0.0, 0.0, 0.0, 0.0, 0.8084543347358704, 0.0, 0.0, 0.0, 2.6486756801605225, 0.0, 3.399210214614868, 0.0, 4.1201863288879395, 0.0, 3.7939319610595703, 0.0, 0.0, 0.0, 3.0698933601379395, 4.966437339782715, 0.0, 2.502948522567749, 0.0, 0.0, 0.37970662117004395, 0.0, 0.9309350848197937, 0.0, 0.0, 2.478390693664551, 0.0, 0.0, 0.0, 0.0, 0.0, 4.256247520446777, 0.0, 0.0, 0.0, 0.1520034521818161, 1.6927106380462646, 0.8311458826065063]"
6,"[0.0, 4.382785797119141, 0.0, 0.0, 2.4773871898651123, 2.7522788047790527, 2.1204113960266113, 0.0, 2.979200839996338, 1.4426376819610596, 0.0, 0.0, 0.1511220932006836, 0.0, 1.7325775623321533, 1.745078682899475, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8238344192504883, 0.0, 0.0, 0.0, 0.0, 0.6903389096260071, 0.0, 0.0, 0.0, 2.5929465293884277, 0.0, 3.5453338623046875, 0.0, 4.1412272453308105, 0.0, 3.8475053310394287, 0.0, 0.0, 0.0, 2.831005334854126, 5.07160758972168, 0.0, 2.4627952575683594, 0.0, 0.0, 0.3698059320449829, 0.0, 0.858396053314209, 0.0, 0.0, 2.447086811065674, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0682477951049805, 0.0, 0.0, 0.0, 0.08304380625486374, 1.6061317920684814, 0.8793864846229553]"
59,"[0.0, 4.239683151245117, 0.0, 0.0, 2.2654800415039062, 2.801938056945801, 1.8950223922729492, 0.0, 2.8923721313476562, 1.3765124082565308, 0.0, 0.0, 0.08980600535869598, 0.0, 1.5290920734405518, 1.6253288984298706, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8737967014312744, 0.0, 0.0, 0.0, 0.0, 0.7968941926956177, 0.0, 0.0, 0.0, 2.634542226791382, 0.0, 3.314189910888672, 0.0, 3.9029951095581055, 0.0, 3.806807279586792, 0.0, 0.0, 0.0, 3.0386624336242676, 4.859786033630371, 0.0, 2.4458446502685547, 0.0, 0.0, 0.37799692153930664, 0.0, 0.6845614314079285, 0.0, 0.0, 2.3344435691833496, 0.0, 0.0, 0.0, 0.0, 0.0, 4.099913597106934, 0.0, 0.0, 0.0, 0.1665012389421463, 1.5802903175354004, 0.7788985371589661]"
452,"[0.0, 4.158392429351807, 0.0, 0.0, 2.3259153366088867, 2.8238511085510254, 1.94625723361969, 0.0, 2.888566017150879, 1.4338499307632446, 0.0, 0.0, 0.11557261645793915, 0.0, 1.5927298069000244, 1.61600661277771, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7659389972686768, 0.0, 0.0, 0.0, 0.0, 0.7645342946052551, 0.0, 0.0, 0.0, 2.636561393737793, 0.0, 3.393564224243164, 0.0, 3.9487764835357666, 0.0, 3.70027232170105, 0.0, 0.0, 0.0, 2.943779230117798, 4.844029903411865, 0.0, 2.403339147567749, 0.0, 0.0, 0.39771193265914917, 0.0, 0.7423603534698486, 0.0, 0.0, 2.3296732902526855, 0.0, 0.0, 0.0, 0.0, 0.0, 4.06691312789917, 0.0, 0.0, 0.0, 0.13941314816474915, 1.5283006429672241, 0.809016227722168]"
602,"[0.0, 4.2632341384887695, 0.0, 0.0, 2.2414488792419434, 3.0580437183380127, 1.840404987335205, 0.0, 2.9594287872314453, 1.5022565126419067, 0.0, 0.0, 0.16665874421596527, 0.0, 1.5552750825881958, 1.5312968492507935, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7938969135284424, 0.0, 0.0, 0.0, 0.0, 0.8669697642326355, 0.0, 0.0, 0.0, 2.704348087310791, 0.0, 3.2883262634277344, 0.0, 3.923078775405884, 0.0, 3.6917314529418945, 0.0, 0.0, 0.0, 3.126797676086426, 4.867398738861084, 0.0, 2.5188889503479004, 0.0, 0.0, 0.41487041115760803, 0.0, 0.6967671513557434, 0.0, 0.0, 2.339020252227783, 0.0, 0.0, 0.0, 0.0, 0.0, 4.247567176818848, 0.0, 0.0, 0.0, 0.16685611009597778, 1.668925404548645, 0.7793823480606079]"
589,"[0.0, 3.9558968544006348, 0.0, 0.0, 2.42409348487854, 2.422637462615967, 2.038996934890747, 0.0, 2.626650810241699, 1.402390956878662, 0.0, 0.0, 0.1579969823360443, 0.0, 1.6559264659881592, 1.6897979974746704, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6211436986923218, 0.0, 0.0, 0.0, 0.0, 0.5705829858779907, 0.0, 0.0, 0.0, 2.3807601928710938, 0.0, 3.4218831062316895, 0.0, 3.918461561203003, 0.0, 3.4816389083862305, 0.0, 0.0, 0.0, 2.6147053241729736, 4.496253490447998, 0.0, 2.306044101715088, 0.0, 0.0, 0.4116904139518738, 0.0, 0.7404455542564392, 0.0, 0.0, 2.195200204849243, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6328625679016113, 0.0, 0.0, 0.0, 0.1329786777496338, 1.4514226913452148, 0.7420493364334106]"
20,"[0.0, 4.23438024520874, 0.0, 0.0, 2.3335604667663574, 2.904970645904541, 1.8732799291610718, 0.0, 2.947946071624756, 1.3862810134887695, 0.0, 0.0, 0.03292742371559143, 0.0, 1.5095398426055908, 1.6048543453216553, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9086356163024902, 0.0, 0.0, 0.0, 0.0, 0.7974942326545715, 0.0, 0.0, 0.0, 2.673402786254883, 0.0, 3.3686203956604004, 0.0, 3.9107558727264404, 0.0, 3.7931714057922363, 0.0, 0.0, 0.0, 3.1361191272735596, 4.911968231201172, 0.0, 2.553065061569214, 0.0, 0.0, 0.3860486149787903, 0.0, 0.6882559061050415, 0.0, 0.0, 2.3547420501708984, 0.0, 0.0, 0.0, 0.0, 0.0, 4.208487033843994, 0.0, 0.0, 0.0, 0.19437581300735474, 1.5717881917953491, 0.8278656601905823]"
62,"[0.0, 4.3913726806640625, 0.0, 0.0, 2.4068808555603027, 2.9506425857543945, 1.9784510135650635, 0.0, 2.9865236282348633, 1.4712578058242798, 0.0, 0.0, 0.10730886459350586, 0.0, 1.6721622943878174, 1.6922781467437744, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8971409797668457, 0.0, 0.0, 0.0, 0.0, 0.801365077495575, 0.0, 0.0, 0.0, 2.6769895553588867, 0.0, 3.5240440368652344, 0.0, 4.101738929748535, 0.0, 3.8721108436584473, 0.0, 0.0, 0.0, 3.1476492881774902, 5.002834320068359, 0.0, 2.581784248352051, 0.0, 0.0, 0.43507492542266846, 0.0, 0.7441689968109131, 0.0, 0.0, 2.445113182067871, 0.0, 0.0, 0.0, 0.0, 0.0, 4.270302772521973, 0.0, 0.0, 0.0, 0.171391099691391, 1.7198607921600342, 0.7682420015335083]"
821,"[0.0, 4.129439830780029, 0.0, 0.0, 2.2621958255767822, 2.609736442565918, 1.901956558227539, 0.0, 2.817782163619995, 1.286521553993225, 0.0, 0.0, 0.04840582609176636, 0.0, 1.505998969078064, 1.6114671230316162, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8716175556182861, 0.0, 0.0, 0.0, 0.0, 0.7220602631568909, 0.0, 0.0, 0.0, 2.487351655960083, 0.0, 3.230036735534668, 0.0, 3.916172981262207, 0.0, 3.6965346336364746, 0.0, 0.0, 0.0, 2.9958417415618896, 4.758739948272705, 0.0, 2.354250431060791, 0.0, 0.0, 0.35312050580978394, 0.0, 0.7515357732772827, 0.0, 0.0, 2.3357932567596436, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9264214038848877, 0.0, 0.0, 0.0, 0.1454903930425644, 1.5085350275039673, 0.7207620143890381]"
774,"[0.0, 4.458752632141113, 0.0, 0.0, 2.4360241889953613, 2.860352039337158, 2.0670998096466064, 0.0, 3.086707592010498, 1.4820945262908936, 0.0, 0.0, 0.1923045665025711, 0.0, 1.7768911123275757, 1.7258940935134888, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8473052978515625, 0.0, 0.0, 0.0, 0.0, 0.7316177487373352, 0.0, 0.0, 0.0, 2.633822441101074, 0.0, 3.61307954788208, 0.0, 4.266926288604736, 0.0, 3.9168694019317627, 0.0, 0.0, 0.0, 3.006010055541992, 5.133127212524414, 0.0, 2.538699150085449, 0.0, 0.0, 0.3636406660079956, 0.0, 0.8648586869239807, 0.0, 0.0, 2.5366029739379883, 0.0, 0.0, 0.0, 0.0, 0.0, 4.269347667694092, 0.0, 0.0, 0.0, 0.10921649634838104, 1.6857367753982544, 0.8406870365142822]"
4,"[0.0, 4.4141387939453125, 0.0, 0.0, 2.345731258392334, 3.0055994987487793, 1.9812803268432617, 0.0, 3.0821800231933594, 1.4674583673477173, 0.0, 0.0, 0.08933402597904205, 0.0, 1.5919197797775269, 1.6561253070831299, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9879965782165527, 0.0, 0.0, 0.0, 0.0, 0.7910879254341125, 0.0, 0.0, 0.0, 2.7791876792907715, 0.0, 3.447059154510498, 0.0, 4.131518840789795, 0.0, 3.885375499725342, 0.0, 0.0, 0.0, 3.266735553741455, 5.089133262634277, 0.0, 2.637603759765625, 0.0, 0.0, 0.4035409688949585, 0.0, 0.7644518613815308, 0.0, 0.0, 2.466872453689575, 0.0, 0.0, 0.0, 0.0, 0.0, 4.349396228790283, 0.0, 0.0, 0.0, 0.1553439050912857, 1.6700153350830078, 0.8845375180244446]"
503,"[0.0, 4.532177448272705, 0.0, 0.0, 2.4338059425354004, 2.905261516571045, 2.051208019256592, 0.0, 3.143617868423462, 1.4626206159591675, 0.0, 0.0, 0.12940816581249237, 0.0, 1.7488622665405273, 1.7126026153564453, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8823790550231934, 0.0, 0.0, 0.0, 0.0, 0.8068199753761292, 0.0, 0.0, 0.0, 2.6709675788879395, 0.0, 3.6066839694976807, 0.0, 4.277815341949463, 0.0, 3.937669277191162, 0.0, 0.0, 0.0, 3.086376667022705, 5.142908096313477, 0.0, 2.5859198570251465, 0.0, 0.0, 0.36472347378730774, 0.0, 0.8686045408248901, 0.0, 0.0, 2.5432443618774414, 0.0, 0.0, 0.0, 0.0, 0.0, 4.34385871887207, 0.0, 0.0, 0.0, 0.07844724506139755, 1.7172119617462158, 0.8065040111541748]"
463,"[0.0, 4.059419631958008, 0.0, 0.0, 2.2296202182769775, 2.688380241394043, 1.816530466079712, 0.0, 2.7896666526794434, 1.3280121088027954, 0.0, 0.0, 0.1104002445936203, 0.0, 1.481691837310791, 1.5368843078613281, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7502468824386597, 0.0, 0.0, 0.0, 0.0, 0.747916579246521, 0.0, 0.0, 0.0, 2.557488441467285, 0.0, 3.18460750579834, 0.0, 3.7167017459869385, 0.0, 3.624824047088623, 0.0, 0.0, 0.0, 2.8466405868530273, 4.709362506866455, 0.0, 2.286139965057373, 0.0, 0.0, 0.31964850425720215, 0.0, 0.7447001934051514, 0.0, 0.0, 2.2785894870758057, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9383349418640137, 0.0, 0.0, 0.0, 0.12346918135881424, 1.4427026510238647, 0.8320198059082031]"
415,"[0.0, 4.204009056091309, 0.0, 0.0, 2.407106637954712, 2.713621139526367, 1.9540719985961914, 0.0, 2.825155735015869, 1.3773458003997803, 0.0, 0.0, 0.13401782512664795, 0.0, 1.5985620021820068, 1.6631832122802734, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8724569082260132, 0.0, 0.0, 0.0, 0.0, 0.7097381353378296, 0.0, 0.0, 0.0, 2.5401809215545654, 0.0, 3.463312864303589, 0.0, 4.008157730102539, 0.0, 3.790651321411133, 0.0, 0.0, 0.0, 2.9455974102020264, 4.821595191955566, 0.0, 2.4111380577087402, 0.0, 0.0, 0.39504772424697876, 0.0, 0.7525636553764343, 0.0, 0.0, 2.313833713531494, 0.0, 0.0, 0.0, 0.0, 0.0, 3.990098237991333, 0.0, 0.0, 0.0, 0.18017053604125977, 1.5861918926239014, 0.7409594655036926]"
